,face_engaged,face_glasses,face_happy,face_lefteyeclosed,face_lookingaway,face_mouthmoved,face_mouthopen,face_pitch,face_righteyeclosed,face_roll,face_size,face_yaw,hip_rot,index,shoulder_rot,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HeadX,HeadY,HeadZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,NeckX,NeckY,NeckZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,pedes_posX,pedes_posY,pedes_posZ,Activity
645,yes,yes,no,no,no,no,no,10,no,-20,0,-15,0.002008125,1,-0.11745095,-0.29916358,0.03847119,1.11296558,0.06631029,-0.013575107,1.110384,-0.06787111,0.28942436,1.11045265,-0.127276048,-0.165727541,1.13719821,-0.033244435,-0.162201256,1.137387,-0.101419404,0.175070733,1.12782931,-0.185624659,0.152443945,1.15179634,-0.01803012,0.186110049,1.13202119,-0.08205694,-0.167663425,1.16258609,-0.09208344,0.006839867,1.15024507,-0.09918064,0.1338057,1.1345371,-0.389704168,-0.08427432,1.13886416,-0.012548695,0.121581145,1.12426627,-0.09208344,0.006839867,1.15024507,Interacting
646,yes,yes,no,no,no,no,no,10,no,-20,0,-15,0.002008125,1,-0.11745095,-0.29916358,0.03847119,1.11296558,0.06631029,-0.013575107,1.110384,-0.06787111,0.28942436,1.11045265,-0.127276048,-0.165727541,1.13719821,-0.033244435,-0.162201256,1.137387,-0.101419404,0.175070733,1.12782931,-0.185624659,0.152443945,1.15179634,-0.01803012,0.186110049,1.13202119,-0.08205694,-0.167663425,1.16258609,-0.09208344,0.006839867,1.15024507,-0.09918064,0.1338057,1.1345371,-0.389704168,-0.08427432,1.13886416,-0.012548695,0.121581145,1.12426627,-0.09208344,0.006839867,1.15024507,Interacting
647,yes,yes,no,no,no,no,no,10,no,-20,0,-15,0.003762218,1,-0.119037255,-0.293045968,0.04009707,1.10975885,0.06610572,-0.012837461,1.11050689,-0.06724916,0.289218783,1.11023664,-0.126839012,-0.165154114,1.137012,-0.03304916,-0.1618001,1.13736486,-0.101339176,0.1752881,1.12766743,-0.185271591,0.152633339,1.15170658,-0.0179149,0.187015682,1.13169026,-0.081742935,-0.167161256,1.162485,-0.09192236,0.007224318,1.15008187,-0.09909416,0.1340635,1.13442087,-0.39005214,-0.08455815,1.13840115,-0.012109818,0.122717075,1.12418568,-0.09192236,0.007224318,1.15008187,Interacting
648,yes,yes,no,no,no,no,no,10,no,-20,0,-15,0.003762218,1,-0.119037255,-0.293045968,0.04009707,1.10975885,0.06610572,-0.012837461,1.11050689,-0.06724916,0.289218783,1.11023664,-0.126839012,-0.165154114,1.137012,-0.03304916,-0.1618001,1.13736486,-0.101339176,0.1752881,1.12766743,-0.185271591,0.152633339,1.15170658,-0.0179149,0.187015682,1.13169026,-0.081742935,-0.167161256,1.162485,-0.09192236,0.007224318,1.15008187,-0.09909416,0.1340635,1.13442087,-0.39005214,-0.08455815,1.13840115,-0.012109818,0.122717075,1.12418568,-0.09192236,0.007224318,1.15008187,Interacting
649,yes,yes,no,no,no,no,no,10,no,-20,0,-15,0.006576554,1,-0.119020011,-0.293438226,0.040889148,1.10963845,0.06588827,-0.012347455,1.11062133,-0.06625873,0.2890077,1.10969985,-0.124767177,-0.164289936,1.13662422,-0.03130877,-0.16086933,1.13723886,-0.101368435,0.17541942,1.12766385,-0.184975475,0.152743891,1.15159321,-0.017900351,0.187618837,1.13161349,-0.07979093,-0.166229486,1.16222286,-0.09145443,0.007655829,1.149987,-0.099062584,0.1342495,1.13443446,-0.390404284,-0.08476384,1.1378535,-0.011720624,0.123551153,1.12427962,-0.09145443,0.007655829,1.149987,Interacting
650,yes,yes,no,no,no,no,no,10,no,-20,0,-15,0.006576554,1,-0.119020011,-0.293438226,0.040889148,1.10963845,0.06588827,-0.012347455,1.11062133,-0.06625873,0.2890077,1.10969985,-0.124767177,-0.164289936,1.13662422,-0.03130877,-0.16086933,1.13723886,-0.101368435,0.17541942,1.12766385,-0.184975475,0.152743891,1.15159321,-0.017900351,0.187618837,1.13161349,-0.07979093,-0.166229486,1.16222286,-0.09145443,0.007655829,1.149987,-0.099062584,0.1342495,1.13443446,-0.390404284,-0.08476384,1.1378535,-0.011720624,0.123551153,1.12427962,-0.09145443,0.007655829,1.149987,Interacting
651,no,no,no,no,no,no,no,10,no,-20,0,-10,0.007418011,1,-0.119899407,-0.29431054,0.041097824,1.10929549,0.065776505,-0.011938294,1.11072612,-0.06518441,0.288680434,1.10914946,-0.124800868,-0.1640977,1.13667321,-0.03143443,-0.160673454,1.13736582,-0.101284,0.175603673,1.1274811,-0.184795782,0.1528622,1.15150619,-0.017740702,0.188163728,1.13137984,-0.07986648,-0.166032061,1.16230285,-0.09143795,0.007854098,1.14993453,-0.09900202,0.134440958,1.134326,-0.3906962,-0.08502891,1.13739944,-0.011345628,0.1242363,1.12435365,-0.09143795,0.007854098,1.14993453,Interacting
652,no,no,no,no,no,no,no,10,no,-20,0,-10,0.007418011,1,-0.119899407,-0.29431054,0.041097824,1.10929549,0.065776505,-0.011938294,1.11072612,-0.06518441,0.288680434,1.10914946,-0.124800868,-0.1640977,1.13667321,-0.03143443,-0.160673454,1.13736582,-0.101284,0.175603673,1.1274811,-0.184795782,0.1528622,1.15150619,-0.017740702,0.188163728,1.13137984,-0.07986648,-0.166032061,1.16230285,-0.09143795,0.007854098,1.14993453,-0.09900202,0.134440958,1.134326,-0.3906962,-0.08502891,1.13739944,-0.011345628,0.1242363,1.12435365,-0.09143795,0.007854098,1.14993453,Interacting
653,yes,yes,no,no,no,yes,no,10,no,-20,0,-15,0.011323187,1,-0.120514395,-0.295812547,0.040329322,1.10887,0.065702684,-0.011630288,1.11117125,-0.06429515,0.2884847,1.10865593,-0.122958049,-0.1634268,1.13670969,-0.029790187,-0.16002135,1.13776469,-0.1012763,0.175742581,1.12733519,-0.18473582,0.152869,1.15148056,-0.017682109,0.1885566,1.13125014,-0.07809123,-0.165350646,1.16251767,-0.09087949,0.008227512,1.14984357,-0.098918945,0.134613618,1.13422692,-0.391168833,-0.08540689,1.13694537,-0.011036933,0.124830835,1.12434232,-0.09087949,0.008227512,1.14984357,Interacting
654,yes,yes,no,no,no,yes,no,10,no,-20,0,-15,0.011323187,1,-0.120514395,-0.295812547,0.040329322,1.10887,0.065702684,-0.011630288,1.11117125,-0.06429515,0.2884847,1.10865593,-0.122958049,-0.1634268,1.13670969,-0.029790187,-0.16002135,1.13776469,-0.1012763,0.175742581,1.12733519,-0.18473582,0.152869,1.15148056,-0.017682109,0.1885566,1.13125014,-0.07809123,-0.165350646,1.16251767,-0.09087949,0.008227512,1.14984357,-0.098918945,0.134613618,1.13422692,-0.391168833,-0.08540689,1.13694537,-0.011036933,0.124830835,1.12434232,-0.09087949,0.008227512,1.14984357,Interacting
655,no,yes,no,no,no,yes,no,10,no,-20,0,-20,0.013874908,1,-0.120034379,-0.298145354,0.040543906,1.10909081,0.0654841,-0.011262099,1.1115638,-0.06299669,0.288223535,1.10807741,-0.118408948,-0.162610471,1.13699579,-0.025211979,-0.159003764,1.138289,-0.101728305,0.176075682,1.12730992,-0.184515268,0.15307638,1.15134621,-0.017819831,0.188979745,1.13124037,-0.07341817,-0.164402068,1.16291833,-0.09007269,0.008711701,1.149905,-0.09905145,0.134881079,1.13425,-0.3914414,-0.08577209,1.13628948,-0.010769201,0.125506088,1.12448049,-0.09007269,0.008711701,1.149905,Interacting
656,no,yes,no,no,no,yes,no,10,no,-20,0,-20,0.013874908,1,-0.120034379,-0.298145354,0.040543906,1.10909081,0.0654841,-0.011262099,1.1115638,-0.06299669,0.288223535,1.10807741,-0.118408948,-0.162610471,1.13699579,-0.025211979,-0.159003764,1.138289,-0.101728305,0.176075682,1.12730992,-0.184515268,0.15307638,1.15134621,-0.017819831,0.188979745,1.13124037,-0.07341817,-0.164402068,1.16291833,-0.09007269,0.008711701,1.149905,-0.09905145,0.134881079,1.13425,-0.3914414,-0.08577209,1.13628948,-0.010769201,0.125506088,1.12448049,-0.09007269,0.008711701,1.149905,Interacting
657,no,no,no,no,no,no,no,10,no,-20,0,-15,0.017297613,1,-0.119625862,-0.299295127,0.041470375,1.10854709,0.06532706,-0.011023099,1.11183083,-0.062062938,0.2880934,1.10759282,-0.116654105,-0.162072644,1.13722348,-0.023398552,-0.158641279,1.13883674,-0.101879269,0.176363558,1.12712526,-0.184249014,0.1532381,1.1511296,-0.017742481,0.189335823,1.13111556,-0.07160034,-0.163937271,1.16330051,-0.08936389,0.009152533,1.14990079,-0.09904536,0.135165334,1.13415217,-0.391658753,-0.08639382,1.13528323,-0.010382417,0.126064464,1.12460542,-0.08936389,0.009152533,1.14990079,Interacting
658,no,no,no,no,no,no,no,10,no,-20,0,-15,0.017297613,1,-0.119625862,-0.299295127,0.041470375,1.10854709,0.06532706,-0.011023099,1.11183083,-0.062062938,0.2880934,1.10759282,-0.116654105,-0.162072644,1.13722348,-0.023398552,-0.158641279,1.13883674,-0.101879269,0.176363558,1.12712526,-0.184249014,0.1532381,1.1511296,-0.017742481,0.189335823,1.13111556,-0.07160034,-0.163937271,1.16330051,-0.08936389,0.009152533,1.14990079,-0.09904536,0.135165334,1.13415217,-0.391658753,-0.08639382,1.13528323,-0.010382417,0.126064464,1.12460542,-0.08936389,0.009152533,1.14990079,Interacting
659,no,yes,no,no,no,yes,no,10,no,-20,0,-20,0.021498327,1,-0.119300733,-0.2992872,0.041709505,1.107426,0.06500753,-0.010942399,1.11237919,-0.060806833,0.287744164,1.10685277,-0.114619918,-0.161656827,1.137734,-0.021067167,-0.158362821,1.13974559,-0.102093212,0.176641554,1.126903,-0.184166253,0.1530963,1.15097737,-0.01770579,0.1895909,1.13102376,-0.069372326,-0.163573384,1.16400123,-0.08862212,0.009519666,1.14997256,-0.099063806,0.135409534,1.13405192,-0.391868353,-0.086739205,1.13381231,-0.009939659,0.126620188,1.12475765,-0.08862212,0.009519666,1.14997256,Interacting
660,no,yes,no,no,no,yes,no,10,no,-20,0,-20,0.021498327,1,-0.119300733,-0.2992872,0.041709505,1.107426,0.06500753,-0.010942399,1.11237919,-0.060806833,0.287744164,1.10685277,-0.114619918,-0.161656827,1.137734,-0.021067167,-0.158362821,1.13974559,-0.102093212,0.176641554,1.126903,-0.184166253,0.1530963,1.15097737,-0.01770579,0.1895909,1.13102376,-0.069372326,-0.163573384,1.16400123,-0.08862212,0.009519666,1.14997256,-0.099063806,0.135409534,1.13405192,-0.391868353,-0.086739205,1.13381231,-0.009939659,0.126620188,1.12475765,-0.08862212,0.009519666,1.14997256,Interacting
661,no,yes,no,no,no,yes,no,10,yes,-20,0,-25,0.103504547,1,-0.118314981,-0.299795449,0.041853346,1.10626876,0.06463097,-0.010920784,1.11329889,-0.059590705,0.287678868,1.10626888,-0.10877049,-0.158001184,1.16149938,-0.0133085,-0.153854579,1.17141557,-0.102515578,0.176941544,1.12687254,-0.183946624,0.153371379,1.15078747,-0.017726764,0.189791143,1.13102889,-0.062401976,-0.159322053,1.19160068,-0.08685409,0.011293404,1.15709591,-0.099305295,0.135880083,1.13462651,-0.39203468,-0.08692145,1.13143885,-0.009312008,0.127255663,1.12516594,-0.08685409,0.011293404,1.15709591,Interacting
662,no,yes,no,no,no,yes,no,10,yes,-20,0,-25,0.103504547,1,-0.118314981,-0.299795449,0.041853346,1.10626876,0.06463097,-0.010920784,1.11329889,-0.059590705,0.287678868,1.10626888,-0.10877049,-0.158001184,1.16149938,-0.0133085,-0.153854579,1.17141557,-0.102515578,0.176941544,1.12687254,-0.183946624,0.153371379,1.15078747,-0.017726764,0.189791143,1.13102889,-0.062401976,-0.159322053,1.19160068,-0.08685409,0.011293404,1.15709591,-0.099305295,0.135880083,1.13462651,-0.39203468,-0.08692145,1.13143885,-0.009312008,0.127255663,1.12516594,-0.08685409,0.011293404,1.15709591,Interacting
663,no,yes,no,yes,no,yes,no,15,yes,-20,0,-25,0.081208956,1,-0.116952113,-0.3007707,0.042335283,1.10438609,0.06400184,-0.010959827,1.114034,-0.05776736,0.287540346,1.10538113,-0.107647017,-0.157015055,1.165492,-0.012685839,-0.1535434,1.17322075,-0.10267669,0.177363634,1.12659693,-0.1837502,0.153494552,1.150427,-0.017612666,0.190084219,1.13090777,-0.061504073,-0.1586849,1.19446242,-0.08567633,0.012350226,1.16000342,-0.099263355,0.136366576,1.13485622,-0.391941518,-0.086792685,1.12835789,-0.008617148,0.127881944,1.12607169,-0.08567633,0.012350226,1.16000342,Interacting
664,no,yes,no,yes,no,yes,no,15,yes,-20,0,-25,0.081208956,1,-0.116952113,-0.3007707,0.042335283,1.10438609,0.06400184,-0.010959827,1.114034,-0.05776736,0.287540346,1.10538113,-0.107647017,-0.157015055,1.165492,-0.012685839,-0.1535434,1.17322075,-0.10267669,0.177363634,1.12659693,-0.1837502,0.153494552,1.150427,-0.017612666,0.190084219,1.13090777,-0.061504073,-0.1586849,1.19446242,-0.08567633,0.012350226,1.16000342,-0.099263355,0.136366576,1.13485622,-0.391941518,-0.086792685,1.12835789,-0.008617148,0.127881944,1.12607169,-0.08567633,0.012350226,1.16000342,Interacting
665,no,yes,no,yes,yes,yes,no,15,yes,-20,0,-25,0.076000368,1,-0.116476332,-0.302014768,0.045223765,1.10274267,0.06339416,-0.011046507,1.11547291,-0.056130327,0.287482649,1.10490644,-0.106825665,-0.155767515,1.16963756,-0.011983667,-0.1524829,1.1768595,-0.10262841,0.177886546,1.12606549,-0.183626428,0.153365582,1.15019393,-0.01745101,0.190346658,1.13075042,-0.06070144,-0.157467782,1.19846082,-0.08466162,0.013382826,1.16232145,-0.09905405,0.136899367,1.13495481,-0.3919351,-0.08692944,1.12623107,-0.008074569,0.128477514,1.1268723,-0.08466162,0.013382826,1.16232145,Interacting
666,no,yes,no,yes,yes,yes,no,15,yes,-20,0,-25,0.076000368,1,-0.116476332,-0.302014768,0.045223765,1.10274267,0.06339416,-0.011046507,1.11547291,-0.056130327,0.287482649,1.10490644,-0.106825665,-0.155767515,1.16963756,-0.011983667,-0.1524829,1.1768595,-0.10262841,0.177886546,1.12606549,-0.183626428,0.153365582,1.15019393,-0.01745101,0.190346658,1.13075042,-0.06070144,-0.157467782,1.19846082,-0.08466162,0.013382826,1.16232145,-0.09905405,0.136899367,1.13495481,-0.3919351,-0.08692944,1.12623107,-0.008074569,0.128477514,1.1268723,-0.08466162,0.013382826,1.16232145,Interacting
667,no,yes,no,yes,yes,yes,no,15,yes,-20,0,-30,0.055718062,1,-0.114512921,-0.302243054,0.04618272,1.10039365,0.0625656,-0.011260758,1.11697447,-0.0542602,0.2875544,1.10458779,-0.106427394,-0.153652355,1.17353272,-0.01177517,-0.151233077,1.178812,-0.102542847,0.178355932,1.12563169,-0.182999581,0.15397118,1.14973426,-0.017359179,0.190523714,1.130683,-0.060391095,-0.155754179,1.20134509,-0.08400311,0.014501174,1.16404736,-0.09882777,0.137485459,1.13506663,-0.3918735,-0.08672809,1.12330222,-0.007321714,0.129064158,1.12828624,-0.08400311,0.014501174,1.16404736,Interacting
668,no,yes,no,yes,yes,yes,no,15,yes,-20,0,-30,0.055718062,1,-0.114512921,-0.302243054,0.04618272,1.10039365,0.0625656,-0.011260758,1.11697447,-0.0542602,0.2875544,1.10458779,-0.106427394,-0.153652355,1.17353272,-0.01177517,-0.151233077,1.178812,-0.102542847,0.178355932,1.12563169,-0.182999581,0.15397118,1.14973426,-0.017359179,0.190523714,1.130683,-0.060391095,-0.155754179,1.20134509,-0.08400311,0.014501174,1.16404736,-0.09882777,0.137485459,1.13506663,-0.3918735,-0.08672809,1.12330222,-0.007321714,0.129064158,1.12828624,-0.08400311,0.014501174,1.16404736,Interacting
669,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-25,0,-30,0.062186344,1,-0.111986236,-0.3019272,0.047736518,1.09719932,0.061927788,-0.011353062,1.118753,-0.052675217,0.28799665,1.10442686,-0.09802799,-0.1492589,1.18068421,-0.002328014,-0.1456814,1.18664312,-0.102275312,0.179069534,1.125023,-0.182267517,0.154637858,1.14916146,-0.017248057,0.1907375,1.13060391,-0.0512329,-0.150635943,1.20895,-0.08011305,0.017019121,1.16721034,-0.098012775,0.138553217,1.13521183,-0.391647637,-0.08716566,1.12033927,-0.00652303,0.1296388,1.13025737,-0.08011305,0.017019121,1.16721034,Interacting
670,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-25,0,-30,0.062186344,1,-0.111986236,-0.3019272,0.047736518,1.09719932,0.061927788,-0.011353062,1.118753,-0.052675217,0.28799665,1.10442686,-0.09802799,-0.1492589,1.18068421,-0.002328014,-0.1456814,1.18664312,-0.102275312,0.179069534,1.125023,-0.182267517,0.154637858,1.14916146,-0.017248057,0.1907375,1.13060391,-0.0512329,-0.150635943,1.20895,-0.08011305,0.017019121,1.16721034,-0.098012775,0.138553217,1.13521183,-0.391647637,-0.08716566,1.12033927,-0.00652303,0.1296388,1.13025737,-0.08011305,0.017019121,1.16721034,Interacting
671,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-20,0,-45,0.053542383,1,-0.323815559,-0.302934825,0.052506052,1.09260559,0.01287367,0.011530433,1.13129449,-0.04924401,0.288971424,1.10401094,-0.09849905,-0.1396211,1.19485176,-0.003120242,-0.137800023,1.19996345,-0.09893205,0.191336513,1.10068643,-0.173339844,0.1641823,1.1318264,-0.000172595,0.197328776,1.07370639,-0.05190635,-0.141667515,1.22276354,-0.07749025,0.024317995,1.16630769,-0.09379653,0.150113612,1.11965275,-0.395977229,-0.08834278,1.114651,-9.83E-05,0.1680383,1.135791,-0.07749025,0.024317995,1.16630769,Interacting
672,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-20,0,-45,0.053542383,1,-0.323815559,-0.302934825,0.052506052,1.09260559,0.01287367,0.011530433,1.13129449,-0.04924401,0.288971424,1.10401094,-0.09849905,-0.1396211,1.19485176,-0.003120242,-0.137800023,1.19996345,-0.09893205,0.191336513,1.10068643,-0.173339844,0.1641823,1.1318264,-0.000172595,0.197328776,1.07370639,-0.05190635,-0.141667515,1.22276354,-0.07749025,0.024317995,1.16630769,-0.09379653,0.150113612,1.11965275,-0.395977229,-0.08834278,1.114651,-9.83E-05,0.1680383,1.135791,-0.07749025,0.024317995,1.16630769,Interacting
673,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-25,0,-50,0.060924087,1,-0.319189392,-0.303142935,0.05425274,1.09047365,0.012794797,0.011511378,1.131394,-0.047887396,0.289258659,1.1037972,-0.097238116,-0.139027908,1.19479692,-0.002151435,-0.137211949,1.20059717,-0.097810306,0.192824662,1.098096,-0.172799081,0.163972154,1.13031685,-3.87E-06,0.197459027,1.07320976,-0.050810564,-0.141084567,1.22304821,-0.075907856,0.02622187,1.1653955,-0.09250082,0.151898354,1.11718488,-0.3959035,-0.087407745,1.11151528,-0.000181958,0.167796761,1.13821292,-0.075907856,0.02622187,1.1653955,Interacting
674,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-25,0,-50,0.060924087,1,-0.319189392,-0.303142935,0.05425274,1.09047365,0.012794797,0.011511378,1.131394,-0.047887396,0.289258659,1.1037972,-0.097238116,-0.139027908,1.19479692,-0.002151435,-0.137211949,1.20059717,-0.097810306,0.192824662,1.098096,-0.172799081,0.163972154,1.13031685,-3.87E-06,0.197459027,1.07320976,-0.050810564,-0.141084567,1.22304821,-0.075907856,0.02622187,1.1653955,-0.09250082,0.151898354,1.11718488,-0.3959035,-0.087407745,1.11151528,-0.000181958,0.167796761,1.13821292,-0.075907856,0.02622187,1.1653955,Interacting
675,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-20,0,-45,0.0880372,1,-0.327749862,-0.30461818,0.057197888,1.08332,0.010154374,0.054927208,1.13313627,-0.044777732,0.289919555,1.1016264,-0.06882018,-0.1325579,1.19897556,0.026324024,-0.127002344,1.2073735,-0.0964502,0.1920982,1.09812021,-0.173032358,0.16177687,1.13129747,0.000898033,0.197400868,1.07215893,-0.02176382,-0.132542238,1.22850657,-0.0635484,0.030739747,1.16756082,-0.08937766,0.152445853,1.1168803,-0.398314118,-0.087782145,1.10213828,-0.004836767,0.208033785,1.1561,-0.0635484,0.030739747,1.16756082,Interacting
676,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-20,0,-45,0.0880372,1,-0.327749862,-0.30461818,0.057197888,1.08332,0.010154374,0.054927208,1.13313627,-0.044777732,0.289919555,1.1016264,-0.06882018,-0.1325579,1.19897556,0.026324024,-0.127002344,1.2073735,-0.0964502,0.1920982,1.09812021,-0.173032358,0.16177687,1.13129747,0.000898033,0.197400868,1.07215893,-0.02176382,-0.132542238,1.22850657,-0.0635484,0.030739747,1.16756082,-0.08937766,0.152445853,1.1168803,-0.398314118,-0.087782145,1.10213828,-0.004836767,0.208033785,1.1561,-0.0635484,0.030739747,1.16756082,Interacting
677,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-25,0,-45,0.096569201,1,-0.311562868,-0.305204958,0.057346586,1.08202863,0.01411034,0.046944734,1.13527656,-0.043792408,0.2898615,1.10033417,-0.06804647,-0.131052479,1.20143533,0.027844694,-0.1250265,1.21072435,-0.09532041,0.193613529,1.092982,-0.171796665,0.1619329,1.12681508,0.001929323,0.197323084,1.07086635,-0.020590091,-0.130752251,1.2314291,-0.0620297,0.03230869,1.16719031,-0.08790311,0.1540151,1.1135509,-0.398688972,-0.0875741,1.10061455,-0.008334058,0.2006516,1.14920914,-0.0620297,0.03230869,1.16719031,Interacting
678,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-25,0,-45,0.096569201,1,-0.311562868,-0.305204958,0.057346586,1.08202863,0.01411034,0.046944734,1.13527656,-0.043792408,0.2898615,1.10033417,-0.06804647,-0.131052479,1.20143533,0.027844694,-0.1250265,1.21072435,-0.09532041,0.193613529,1.092982,-0.171796665,0.1619329,1.12681508,0.001929323,0.197323084,1.07086635,-0.020590091,-0.130752251,1.2314291,-0.0620297,0.03230869,1.16719031,-0.08790311,0.1540151,1.1135509,-0.398688972,-0.0875741,1.10061455,-0.008334058,0.2006516,1.14920914,-0.0620297,0.03230869,1.16719031,Interacting
679,no,unknown,unknown,unknown,yes,unknown,unknown,10,unknown,-20,0,-40,0.09290104,1,-0.304936484,-0.298780918,0.061404865,1.07890725,0.01335807,0.054340117,1.13254642,-0.04290569,0.289752543,1.09915507,-0.06804422,-0.130276546,1.20187116,0.027854988,-0.124738321,1.210806,-0.09425255,0.194160745,1.08972681,-0.170492291,0.163410336,1.12295151,0.00318401,0.197760627,1.0682863,-0.020574605,-0.130236834,1.23166287,-0.061077524,0.033325944,1.16622734,-0.086671054,0.154801741,1.11082613,-0.398361027,-0.08738287,1.09927762,-0.009236591,0.206111044,1.15639019,-0.061077524,0.033325944,1.16622734,Interacting
680,no,unknown,unknown,unknown,yes,unknown,unknown,10,unknown,-20,0,-40,0.09290104,1,-0.304936484,-0.298780918,0.061404865,1.07890725,0.01335807,0.054340117,1.13254642,-0.04290569,0.289752543,1.09915507,-0.06804422,-0.130276546,1.20187116,0.027854988,-0.124738321,1.210806,-0.09425255,0.194160745,1.08972681,-0.170492291,0.163410336,1.12295151,0.00318401,0.197760627,1.0682863,-0.020574605,-0.130236834,1.23166287,-0.061077524,0.033325944,1.16622734,-0.086671054,0.154801741,1.11082613,-0.398361027,-0.08738287,1.09927762,-0.009236591,0.206111044,1.15639019,-0.061077524,0.033325944,1.16622734,Interacting
681,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-20,0,-50,0.077340169,1,-0.304068541,-0.2991829,0.06108071,1.07823575,0.012535702,0.042137697,1.13194191,-0.041718192,0.289419323,1.0975132,-0.07178387,-0.130063012,1.20294607,0.023162385,-0.126474857,1.2103039,-0.092845865,0.193076134,1.08724928,-0.169114754,0.164580435,1.12039292,0.003037963,0.193138555,1.06637144,-0.02466059,-0.13090992,1.232002,-0.06126126,0.033115633,1.16562784,-0.085737325,0.154009089,1.108848,-0.39837575,-0.087254755,1.09809637,-0.004170474,0.195463732,1.15123761,-0.06126126,0.033115633,1.16562784,Interacting
