,face_engaged,face_glasses,face_happy,face_lefteyeclosed,face_lookingaway,face_mouthmoved,face_mouthopen,face_pitch,face_righteyeclosed,face_roll,face_size,face_yaw,hip_rot,index,shoulder_rot,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HeadX,HeadY,HeadZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,NeckX,NeckY,NeckZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,pedes_posX,pedes_posY,pedes_posZ
384,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.19396055298670054,3,-0.07858932418513936,-0.156373173,0.232624054,0.8697559,0.0240143389,0.0588911325,0.875067949,-0.124150693,0.278070062,0.938056946,-0.2970671,-0.00974895,1.01151049,-0.2381974,-0.051357802,1.02307427,-0.106141649,0.203742251,0.945888,-0.198980272,0.1671737,0.958388448,-0.06006969,0.144614577,0.947449,-0.272184521,-0.03127352,1.03464031,-0.188875869,0.08761334,0.9934963,-0.126702458,0.17519702,0.958973348,-0.156230316,0.102825627,0.9123638,-0.109409094,0.04405204,0.897808254,-0.188875869,0.08761334,0.9934963
385,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.20162122064757002,3,-0.003278268898578521,-0.149606586,0.25820595,0.857011139,0.0240097027,0.05891712,0.8750616,-0.124475904,0.2787604,0.9382239,-0.2975679,-0.005222022,1.01109278,-0.238401383,-0.0495341234,1.02318633,-0.106740505,0.204133287,0.9455949,-0.193509251,0.182735041,0.947878242,-0.06007392,0.144640177,0.9474408,-0.2725307,-0.028109476,1.03452778,-0.189414352,0.08914468,0.9932561,-0.127289489,0.175815061,0.9586876,-0.1533647,0.128865108,0.901318,-0.109435417,0.0435563922,0.8977178,-0.189414352,0.08914468,0.9932561
386,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.20162122064757002,3,-0.003278268898578521,-0.149606586,0.25820595,0.857011139,0.0240097027,0.05891712,0.8750616,-0.124475904,0.2787604,0.9382239,-0.2975679,-0.005222022,1.01109278,-0.238401383,-0.0495341234,1.02318633,-0.106740505,0.204133287,0.9455949,-0.193509251,0.182735041,0.947878242,-0.06007392,0.144640177,0.9474408,-0.2725307,-0.028109476,1.03452778,-0.189414352,0.08914468,0.9932561,-0.127289489,0.175815061,0.9586876,-0.1533647,0.128865108,0.901318,-0.109435417,0.0435563922,0.8977178,-0.189414352,0.08914468,0.9932561
387,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.20459693333367074,3,0.009177218101914011,-0.149337992,0.259721458,0.8561661,0.0239956044,0.0589356273,0.875048041,-0.125437379,0.279333264,0.938190043,-0.297800362,-0.003766465,1.01044559,-0.237994745,-0.048741892,1.02285528,-0.107529841,0.204538688,0.945167959,-0.192871109,0.185041934,0.9462067,-0.0600876547,0.1446582,0.9474253,-0.272402018,-0.0269595124,1.03403926,-0.1897255,0.08997134,0.9928433,-0.127947718,0.176342174,0.9582694,-0.1534274,0.1303954,0.900658131,-0.109491535,0.04357337,0.8977635,-0.1897255,0.08997134,0.9928433
388,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.20459693333367074,3,0.009177218101914011,-0.149337992,0.259721458,0.8561661,0.0239956044,0.0589356273,0.875048041,-0.125437379,0.279333264,0.938190043,-0.297800362,-0.003766465,1.01044559,-0.237994745,-0.048741892,1.02285528,-0.107529841,0.204538688,0.945167959,-0.192871109,0.185041934,0.9462067,-0.0600876547,0.1446582,0.9474253,-0.272402018,-0.0269595124,1.03403926,-0.1897255,0.08997134,0.9928433,-0.127947718,0.176342174,0.9582694,-0.1534274,0.1303954,0.900658131,-0.109491535,0.04357337,0.8977635,-0.1897255,0.08997134,0.9928433
389,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.21506862021687972,3,0.04362425871641143,-0.153951749,0.2621556,0.8427271,0.0190134868,0.05828187,0.86456126,-0.128237009,0.284505755,0.93454355,-0.303479552,-0.0008843396,0.997035563,-0.241864532,-0.047231216,1.01049519,-0.11581444,0.204778984,0.931740165,-0.197308168,0.187980548,0.9311497,-0.0651310459,0.14402701,0.9369195,-0.2773298,-0.0246052444,1.02103043,-0.196166158,0.09174233,0.9798067,-0.135787636,0.177082092,0.9449271,-0.1553216,0.135181636,0.893229365,-0.11308118,0.0428048559,0.893031,-0.196166158,0.09174233,0.9798067
390,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.21506862021687972,3,0.04362425871641143,-0.153951749,0.2621556,0.8427271,0.0190134868,0.05828187,0.86456126,-0.128237009,0.284505755,0.93454355,-0.303479552,-0.0008843396,0.997035563,-0.241864532,-0.047231216,1.01049519,-0.11581444,0.204778984,0.931740165,-0.197308168,0.187980548,0.9311497,-0.0651310459,0.14402701,0.9369195,-0.2773298,-0.0246052444,1.02103043,-0.196166158,0.09174233,0.9798067,-0.135787636,0.177082092,0.9449271,-0.1553216,0.135181636,0.893229365,-0.11308118,0.0428048559,0.893031,-0.196166158,0.09174233,0.9798067
391,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.21941868500284253,3,0.0452231203474762,-0.157277688,0.2641978,0.836684942,0.0150911268,0.0590293,0.8587495,-0.130275667,0.287225276,0.9335015,-0.3073182,0.00132558134,0.99080795,-0.2451344,-0.0456118956,1.00467551,-0.1203252,0.205950618,0.9261738,-0.2003586,0.190088943,0.925146937,-0.0690950155,0.144793257,0.931087136,-0.280983418,-0.0225990042,1.01496267,-0.200308472,0.09351672,0.9739106,-0.140232354,0.17844069,0.9392622,-0.157397389,0.138288945,0.889816,-0.116039,0.042583257,0.890505552,-0.200308472,0.09351672,0.9739106
392,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.21941868500284253,3,0.0452231203474762,-0.157277688,0.2641978,0.836684942,0.0150911268,0.0590293,0.8587495,-0.130275667,0.287225276,0.9335015,-0.3073182,0.00132558134,0.99080795,-0.2451344,-0.0456118956,1.00467551,-0.1203252,0.205950618,0.9261738,-0.2003586,0.190088943,0.925146937,-0.0690950155,0.144793257,0.931087136,-0.280983418,-0.0225990042,1.01496267,-0.200308472,0.09351672,0.9739106,-0.140232354,0.17844069,0.9392622,-0.157397389,0.138288945,0.889816,-0.116039,0.042583257,0.890505552,-0.200308472,0.09351672,0.9739106
393,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.2267043955659544,3,0.04521453445461792,-0.154508054,0.265235722,0.8421959,0.017577352,0.059493728,0.864244342,-0.131161049,0.286702245,0.9343588,-0.305616826,0.0023966236,0.995749652,-0.242889374,-0.04436329,1.010219,-0.118812956,0.206852436,0.9312822,-0.197433919,0.1911799,0.9306669,-0.06657616,0.145245165,0.936587632,-0.27896446,-0.0213933382,1.02021849,-0.19853957,0.09462524,0.979078054,-0.138658464,0.179403231,0.9443828,-0.156343848,0.138070837,0.8926435,-0.114459075,0.04262782,0.892819047,-0.19853957,0.09462524,0.979078054
394,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.2267043955659544,3,0.04521453445461792,-0.154508054,0.265235722,0.8421959,0.017577352,0.059493728,0.864244342,-0.131161049,0.286702245,0.9343588,-0.305616826,0.0023966236,0.995749652,-0.242889374,-0.04436329,1.010219,-0.118812956,0.206852436,0.9312822,-0.197433919,0.1911799,0.9306669,-0.06657616,0.145245165,0.936587632,-0.27896446,-0.0213933382,1.02021849,-0.19853957,0.09462524,0.979078054,-0.138658464,0.179403231,0.9443828,-0.156343848,0.138070837,0.8926435,-0.114459075,0.04262782,0.892819047,-0.19853957,0.09462524,0.979078054
395,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.22166082941711898,3,0.051660072406228504,-0.152528033,0.2726669,0.8392176,0.01601557,0.05894861,0.8618972,-0.13337113,0.287371,0.9336506,-0.307829231,0.004277435,0.991795957,-0.245639265,-0.04389674,1.00581133,-0.121929847,0.2065527,0.927400053,-0.195315868,0.198742285,0.9276561,-0.06815387,0.144700468,0.934231162,-0.281541139,-0.0202736184,1.01598752,-0.201428026,0.0949577242,0.975040853,-0.141727075,0.17924796,0.9404633,-0.156033158,0.145364657,0.8896117,-0.115765773,0.04207066,0.891703069,-0.201428026,0.0949577242,0.975040853
396,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.22166082941711898,3,0.051660072406228504,-0.152528033,0.2726669,0.8392176,0.01601557,0.05894861,0.8618972,-0.13337113,0.287371,0.9336506,-0.307829231,0.004277435,0.991795957,-0.245639265,-0.04389674,1.00581133,-0.121929847,0.2065527,0.927400053,-0.195315868,0.198742285,0.9276561,-0.06815387,0.144700468,0.934231162,-0.281541139,-0.0202736184,1.01598752,-0.201428026,0.0949577242,0.975040853,-0.141727075,0.17924796,0.9404633,-0.156033158,0.145364657,0.8896117,-0.115765773,0.04207066,0.891703069,-0.201428026,0.0949577242,0.975040853
397,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.21935436906386643,3,0.06877456605864322,-0.151199713,0.275482535,0.8394035,0.0174125042,0.0590460338,0.86426127,-0.134450883,0.287269861,0.9334702,-0.307632476,0.00529660657,0.9919499,-0.245675,-0.04351197,1.00576282,-0.122012928,0.206654146,0.9274927,-0.193961665,0.201582715,0.927833438,-0.06674006,0.1447913,0.9365969,-0.281479,-0.0195811782,1.01601636,-0.201462492,0.09529147,0.975109637,-0.14180015,0.179393455,0.9405487,-0.15563792,0.147862941,0.889155865,-0.114805348,0.04204726,0.8926076,-0.201462492,0.09529147,0.975109637
398,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.21935436906386643,3,0.06877456605864322,-0.151199713,0.275482535,0.8394035,0.0174125042,0.0590460338,0.86426127,-0.134450883,0.287269861,0.9334702,-0.307632476,0.00529660657,0.9919499,-0.245675,-0.04351197,1.00576282,-0.122012928,0.206654146,0.9274927,-0.193961665,0.201582715,0.927833438,-0.06674006,0.1447913,0.9365969,-0.281479,-0.0195811782,1.01601636,-0.201462492,0.09529147,0.975109637,-0.14180015,0.179393455,0.9405487,-0.15563792,0.147862941,0.889155865,-0.114805348,0.04204726,0.8926076,-0.201462492,0.09529147,0.975109637
399,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.2193851260889739,3,0.08319271335464347,-0.150579065,0.277085453,0.8396405,0.0186530463,0.05911517,0.866387248,-0.135259613,0.2872137,0.9333922,-0.307463825,0.00608485145,0.9920357,-0.245700568,-0.0430649035,1.00580728,-0.122119538,0.206759751,0.9276207,-0.193327665,0.203197792,0.92806375,-0.06548442,0.144854277,0.938724,-0.281410128,-0.0189377367,1.01608133,-0.201501518,0.09561671,0.9752072,-0.141890645,0.179543152,0.940665841,-0.155690968,0.149296537,0.8890696,-0.113929376,0.0423521325,0.893650651,-0.201501518,0.09561671,0.9752072
400,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.2193851260889739,3,0.08319271335464347,-0.150579065,0.277085453,0.8396405,0.0186530463,0.05911517,0.866387248,-0.135259613,0.2872137,0.9333922,-0.307463825,0.00608485145,0.9920357,-0.245700568,-0.0430649035,1.00580728,-0.122119538,0.206759751,0.9276207,-0.193327665,0.203197792,0.92806375,-0.06548442,0.144854277,0.938724,-0.281410128,-0.0189377367,1.01608133,-0.201501518,0.09561671,0.9752072,-0.141890645,0.179543152,0.940665841,-0.155690968,0.149296537,0.8890696,-0.113929376,0.0423521325,0.893650651,-0.201501518,0.09561671,0.9752072
401,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.21882354621813466,3,0.0949894100934617,-0.150006726,0.278385162,0.839485765,0.0195491668,0.0590908565,0.867777944,-0.136116713,0.2869877,0.9329192,-0.307309359,0.006660815,0.992025137,-0.245731637,-0.0427561551,1.00571907,-0.122195795,0.2067939,0.9276565,-0.192744628,0.204508409,0.9279034,-0.0645775646,0.144825131,0.9401147,-0.2813534,-0.0184845272,1.01602292,-0.201531872,0.09580742,0.97520566,-0.1419535,0.1796051,0.9406907,-0.155699536,0.150461927,0.8886701,-0.113306448,0.0423532836,0.8941717,-0.201531872,0.09580742,0.97520566
402,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.21882354621813466,3,0.0949894100934617,-0.150006726,0.278385162,0.839485765,0.0195491668,0.0590908565,0.867777944,-0.136116713,0.2869877,0.9329192,-0.307309359,0.006660815,0.992025137,-0.245731637,-0.0427561551,1.00571907,-0.122195795,0.2067939,0.9276565,-0.192744628,0.204508409,0.9279034,-0.0645775646,0.144825131,0.9401147,-0.2813534,-0.0184845272,1.01602292,-0.201531872,0.09580742,0.97520566,-0.1419535,0.1796051,0.9406907,-0.155699536,0.150461927,0.8886701,-0.113306448,0.0423532836,0.8941717,-0.201531872,0.09580742,0.97520566
403,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.2179373224076465,3,0.09614634078715972,-0.149658874,0.277970284,0.840402365,0.0202037059,0.0590978265,0.8688686,-0.136956587,0.286778122,0.9325199,-0.3073587,0.00670121843,0.992048,-0.24580127,-0.04272662,1.0056802,-0.12231461,0.206829548,0.927698135,-0.192388043,0.2040895,0.9288141,-0.0639148057,0.144828275,0.941204548,-0.281404048,-0.0184472334,1.01600993,-0.20161134,0.09586075,0.9752128,-0.142062545,0.179649279,0.9407228,-0.156653926,0.150033161,0.8894687,-0.112868674,0.0423831753,0.8945883,-0.20161134,0.09586075,0.9752128
404,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.2179373224076465,3,0.09614634078715972,-0.149658874,0.277970284,0.840402365,0.0202037059,0.0590978265,0.8688686,-0.136956587,0.286778122,0.9325199,-0.3073587,0.00670121843,0.992048,-0.24580127,-0.04272662,1.0056802,-0.12231461,0.206829548,0.927698135,-0.192388043,0.2040895,0.9288141,-0.0639148057,0.144828275,0.941204548,-0.281404048,-0.0184472334,1.01600993,-0.20161134,0.09586075,0.9752128,-0.142062545,0.179649279,0.9407228,-0.156653926,0.150033161,0.8894687,-0.112868674,0.0423831753,0.8945883,-0.20161134,0.09586075,0.9752128
405,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,40,0.21741995084012075,3,0.10298073045086135,-0.149624974,0.277953535,0.840424955,0.0209260881,0.0590717643,0.8698471,-0.1377629,0.2864872,0.9320326,-0.3073354,0.006719619,0.9920718,-0.245796457,-0.04271842,1.00566649,-0.122328855,0.206829324,0.9277327,-0.192352176,0.204072326,0.9288334,-0.06318399,0.1447985,0.9421825,-0.2813889,-0.0184304789,1.0160048,-0.201606825,0.09587773,0.9752217,-0.1420714,0.179655552,0.940749,-0.156740591,0.1499935,0.8895239,-0.112332,0.04239126,0.8950124,-0.201606825,0.09587773,0.9752217
406,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,40,0.21741995084012075,3,0.10298073045086135,-0.149624974,0.277953535,0.840424955,0.0209260881,0.0590717643,0.8698471,-0.1377629,0.2864872,0.9320326,-0.3073354,0.006719619,0.9920718,-0.245796457,-0.04271842,1.00566649,-0.122328855,0.206829324,0.9277327,-0.192352176,0.204072326,0.9288334,-0.06318399,0.1447985,0.9421825,-0.2813889,-0.0184304789,1.0160048,-0.201606825,0.09587773,0.9752217,-0.1420714,0.179655552,0.940749,-0.156740591,0.1499935,0.8895239,-0.112332,0.04239126,0.8950124,-0.201606825,0.09587773,0.9752217
407,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.2151510842208396,3,0.09904433839613569,-0.149243981,0.27685076,0.8416408,0.021481989,0.05908508,0.8705618,-0.13850987,0.28612563,0.93131876,-0.3073155,0.00664168876,0.992191,-0.245781571,-0.0427426547,1.00563824,-0.122314222,0.206830889,0.9277644,-0.191961348,0.202959687,0.9300436,-0.06262153,0.1448091,0.942896,-0.281370074,-0.0184631031,1.01601338,-0.20159027,0.09587226,0.9752337,-0.142056331,0.179656744,0.940775156,-0.156983018,0.148796424,0.890501142,-0.111918263,0.0424069539,0.895323932,-0.20159027,0.09587226,0.9752337
408,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.2151510842208396,3,0.09904433839613569,-0.149243981,0.27685076,0.8416408,0.021481989,0.05908508,0.8705618,-0.13850987,0.28612563,0.93131876,-0.3073155,0.00664168876,0.992191,-0.245781571,-0.0427426547,1.00563824,-0.122314222,0.206830889,0.9277644,-0.191961348,0.202959687,0.9300436,-0.06262153,0.1448091,0.942896,-0.281370074,-0.0184631031,1.01601338,-0.20159027,0.09587226,0.9752337,-0.142056331,0.179656744,0.940775156,-0.156983018,0.148796424,0.890501142,-0.111918263,0.0424069539,0.895323932,-0.20159027,0.09587226,0.9752337
409,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.21299547855260845,3,0.12165415128431357,-0.14722982,0.277593434,0.839493752,0.0220517181,0.05905099,0.8711937,-0.138942108,0.285657734,0.930499256,-0.306855083,0.00678295,0.992366433,-0.245596871,-0.042702198,1.00561512,-0.122128308,0.206778139,0.9278794,-0.189928919,0.203708112,0.92789197,-0.0620453432,0.144772187,0.943526745,-0.281050622,-0.0183697585,1.01607108,-0.201340973,0.095907256,0.975315,-0.1418591,0.179629058,0.9408795,-0.156291559,0.14994058,0.8891754,-0.111482166,0.04241444,0.895602047,-0.201340973,0.095907256,0.975315
410,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.21299547855260845,3,0.12165415128431357,-0.14722982,0.277593434,0.839493752,0.0220517181,0.05905099,0.8711937,-0.138942108,0.285657734,0.930499256,-0.306855083,0.00678295,0.992366433,-0.245596871,-0.042702198,1.00561512,-0.122128308,0.206778139,0.9278794,-0.189928919,0.203708112,0.92789197,-0.0620453432,0.144772187,0.943526745,-0.281050622,-0.0183697585,1.01607108,-0.201340973,0.095907256,0.975315,-0.1418591,0.179629058,0.9408795,-0.156291559,0.14994058,0.8891754,-0.111482166,0.04241444,0.895602047,-0.201340973,0.095907256,0.975315
411,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.2087082865023105,3,0.12168029511398673,-0.1467019,0.276903749,0.8399625,0.0224831086,0.0590059049,0.871652842,-0.139210671,0.284857243,0.929100454,-0.3064735,0.00650841463,0.992624938,-0.245228514,-0.04293389,1.00559616,-0.12173631,0.20662798,0.928033769,-0.189393625,0.203011453,0.9283583,-0.0616089478,0.144724682,0.9439844,-0.2806724,-0.0186085384,1.01618385,-0.200953722,0.09574345,0.9754407,-0.141469151,0.179481179,0.9410261,-0.156276926,0.149230689,0.889587343,-0.111147866,0.0431490168,0.8962271,-0.200953722,0.09574345,0.9754407
412,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.2087082865023105,3,0.12168029511398673,-0.1467019,0.276903749,0.8399625,0.0224831086,0.0590059049,0.871652842,-0.139210671,0.284857243,0.929100454,-0.3064735,0.00650841463,0.992624938,-0.245228514,-0.04293389,1.00559616,-0.12173631,0.20662798,0.928033769,-0.189393625,0.203011453,0.9283583,-0.0616089478,0.144724682,0.9439844,-0.2806724,-0.0186085384,1.01618385,-0.200953722,0.09574345,0.9754407,-0.141469151,0.179481179,0.9410261,-0.156276926,0.149230689,0.889587343,-0.111147866,0.0431490168,0.8962271,-0.200953722,0.09574345,0.9754407
413,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.20353390244080083,3,0.11100232816142111,-0.146391347,0.275153667,0.8416455,0.0227275565,0.05895886,0.871942639,-0.139205351,0.2838853,0.9274105,-0.306114167,0.005938966,0.9928678,-0.244802117,-0.0433806665,1.00552213,-0.121341914,0.2063863,0.9281307,-0.189074889,0.2012462,0.9300372,-0.061361298,0.144675612,0.9442722,-0.280274481,-0.0190968215,1.01626587,-0.200560436,0.09542467,0.9755228,-0.141076818,0.179227248,0.941118956,-0.156335056,0.147285476,0.890811443,-0.110957138,0.04320416,0.8965183,-0.200560436,0.09542467,0.9755228
414,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.20353390244080083,3,0.11100232816142111,-0.146391347,0.275153667,0.8416455,0.0227275565,0.05895886,0.871942639,-0.139205351,0.2838853,0.9274105,-0.306114167,0.005938966,0.9928678,-0.244802117,-0.0433806665,1.00552213,-0.121341914,0.2063863,0.9281307,-0.189074889,0.2012462,0.9300372,-0.061361298,0.144675612,0.9442722,-0.280274481,-0.0190968215,1.01626587,-0.200560436,0.09542467,0.9755228,-0.141076818,0.179227248,0.941118956,-0.156335056,0.147285476,0.890811443,-0.110957138,0.04320416,0.8965183,-0.200560436,0.09542467,0.9755228
415,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-10,0.0,35,0.19978179151816478,3,0.09975511379573794,-0.146344453,0.273654848,0.843223155,0.0228714645,0.0589752123,0.8720753,-0.138705626,0.282865047,0.9250339,-0.305908173,0.00535343634,0.992867649,-0.244450733,-0.0439175554,1.00531173,-0.120977715,0.20624125,0.9280374,-0.189022422,0.199734688,0.931610644,-0.0612153076,0.144690856,0.9444025,-0.27999,-0.019647548,1.01617062,-0.200244278,0.09514121,0.975431,-0.1407286,0.179055169,0.9410275,-0.1564708,0.145581469,0.891942,-0.111225449,0.0532079749,0.8982994,-0.200244278,0.09514121,0.975431
416,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-10,0.0,35,0.19978179151816478,3,0.09975511379573794,-0.146344453,0.273654848,0.843223155,0.0228714645,0.0589752123,0.8720753,-0.138705626,0.282865047,0.9250339,-0.305908173,0.00535343634,0.992867649,-0.244450733,-0.0439175554,1.00531173,-0.120977715,0.20624125,0.9280374,-0.189022422,0.199734688,0.931610644,-0.0612153076,0.144690856,0.9444025,-0.27999,-0.019647548,1.01617062,-0.200244278,0.09514121,0.975431,-0.1407286,0.179055169,0.9410275,-0.1564708,0.145581469,0.891942,-0.111225449,0.0532079749,0.8982994,-0.200244278,0.09514121,0.975431
417,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.1915353235061471,3,0.08872580629518104,-0.146374866,0.272212625,0.84477514,0.02300455,0.058963187,0.872217536,-0.137616262,0.2818654,0.9228876,-0.305723637,0.004424973,0.992943347,-0.244053841,-0.04488045,1.00490189,-0.12053109,0.205986962,0.927891254,-0.189048231,0.198280364,0.933158636,-0.06108024,0.1446775,0.9445426,-0.279697269,-0.0205708612,1.01602483,-0.199871883,0.09465043,0.9752897,-0.1403049,0.178754538,0.940885067,-0.156608447,0.143905386,0.892991066,-0.111129947,0.0542072,0.8986005,-0.199871883,0.09465043,0.9752897
418,no,no,no,no,no,no,no,-5,no,-5,0.0,-5,0.1915353235061471,3,0.08872580629518104,-0.146374866,0.272212625,0.84477514,0.02300455,0.058963187,0.872217536,-0.137616262,0.2818654,0.9228876,-0.305723637,0.004424973,0.992943347,-0.244053841,-0.04488045,1.00490189,-0.12053109,0.205986962,0.927891254,-0.189048231,0.198280364,0.933158636,-0.06108024,0.1446775,0.9445426,-0.279697269,-0.0205708612,1.01602483,-0.199871883,0.09465043,0.9752897,-0.1403049,0.178754538,0.940885067,-0.156608447,0.143905386,0.892991066,-0.111129947,0.0542072,0.8986005,-0.199871883,0.09465043,0.9752897
419,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,35,0.15930788863197456,3,0.08128799630470329,-0.1464434,0.271211267,0.84579587,0.0230944175,0.05895902,0.8722911,-0.136361226,0.280778468,0.9205502,-0.3057693,0.00330468756,0.9932179,-0.243885517,-0.0468378551,1.00316072,-0.120026782,0.205682024,0.9275129,-0.189113915,0.197270662,0.934175968,-0.0609889179,0.144672334,0.944614,-0.279647946,-0.02192713,1.015543,-0.199562,0.09397229,0.9748947,-0.139854714,0.178375825,0.9405124,-0.156787276,0.142748892,0.8936981,-0.111003965,0.0556756929,0.899134755,-0.199562,0.09397229,0.9748947
420,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,35,0.15930788863197456,3,0.08128799630470329,-0.1464434,0.271211267,0.84579587,0.0230944175,0.05895902,0.8722911,-0.136361226,0.280778468,0.9205502,-0.3057693,0.00330468756,0.9932179,-0.243885517,-0.0468378551,1.00316072,-0.120026782,0.205682024,0.9275129,-0.189113915,0.197270662,0.934175968,-0.0609889179,0.144672334,0.944614,-0.279647946,-0.02192713,1.015543,-0.199562,0.09397229,0.9748947,-0.139854714,0.178375825,0.9405124,-0.156787276,0.142748892,0.8936981,-0.111003965,0.0556756929,0.899134755,-0.199562,0.09397229,0.9748947
421,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-10,0.0,40,0.06438237157577331,3,0.062239196302426816,-0.145508111,0.269276679,0.840135157,0.0250766072,0.0586422756,0.864242733,-0.134350851,0.282001138,0.915311456,-0.3048646,-0.0002099086,0.983742237,-0.242234454,-0.0514455549,0.9877801,-0.116571337,0.20422487,0.915340066,-0.188182175,0.195317492,0.928513944,-0.05901007,0.144375935,0.9365639,-0.278371155,-0.026200572,1.00305355,-0.197141,0.0911214,0.962601662,-0.136641026,0.176588356,0.928319633,-0.156321421,0.142060608,0.8908824,-0.10817147,0.05593493,0.8945887,-0.197141,0.0911214,0.962601662
422,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-10,0.0,40,0.06438237157577331,3,0.062239196302426816,-0.145508111,0.269276679,0.840135157,0.0250766072,0.0586422756,0.864242733,-0.134350851,0.282001138,0.915311456,-0.3048646,-0.0002099086,0.983742237,-0.242234454,-0.0514455549,0.9877801,-0.116571337,0.20422487,0.915340066,-0.188182175,0.195317492,0.928513944,-0.05901007,0.144375935,0.9365639,-0.278371155,-0.026200572,1.00305355,-0.197141,0.0911214,0.962601662,-0.136641026,0.176588356,0.928319633,-0.156321421,0.142060608,0.8908824,-0.10817147,0.05593493,0.8945887,-0.197141,0.0911214,0.962601662
423,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-10,0.0,40,0.06019340140724235,3,0.05797239307328708,-0.135465264,0.2085448,0.8294465,0.0279622376,0.05785526,0.860007346,-0.131921023,0.2810434,0.9119525,-0.3023814,-0.00217433437,0.979610264,-0.239613071,-0.0531006679,0.9833931,-0.113380067,0.203079358,0.9108642,-0.1857582,0.1935783,0.9248085,-0.05611235,0.1435957,0.9323328,-0.275750428,-0.0280869436,0.9987019,-0.1942025,0.08958531,0.958155036,-0.133501455,0.175347432,0.923843741,-0.155616775,0.09411209,0.89949733,-0.104715616,0.05656663,0.8920014,-0.1942025,0.08958531,0.958155036
424,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-10,0.0,40,0.06019340140724235,3,0.05797239307328708,-0.135465264,0.2085448,0.8294465,0.0279622376,0.05785526,0.860007346,-0.131921023,0.2810434,0.9119525,-0.3023814,-0.00217433437,0.979610264,-0.239613071,-0.0531006679,0.9833931,-0.113380067,0.203079358,0.9108642,-0.1857582,0.1935783,0.9248085,-0.05611235,0.1435957,0.9323328,-0.275750428,-0.0280869436,0.9987019,-0.1942025,0.08958531,0.958155036,-0.133501455,0.175347432,0.923843741,-0.155616775,0.09411209,0.89949733,-0.104715616,0.05656663,0.8920014,-0.1942025,0.08958531,0.958155036
